coverage,cumulative_accuracy,correctness_lcb
0.04742684157416751,0.5354609929078015,0.5834628983593864
0.04759502186343761,0.5335689045936396,0.5834368329270354
0.047763202152707705,0.5352112676056338,0.5833677359734104
0.0479313824419778,0.5333333333333333,0.5833607207325068
0.0480995627312479,0.534965034965035,0.5833403081034824
0.04826774302051799,0.5331010452961672,0.5833323121249516
0.04843592330978809,0.53125,0.5832395598569435
0.04860410359905819,0.5294117647058824,0.583233964538927
0.048772283888328286,0.5310344827586206,0.5832240371126033
0.04894046417759838,0.5326460481099656,0.5831718899077166
0.04910864446686848,0.5308219178082192,0.583149573048985
0.04927682475613858,0.5290102389078498,0.583047081935063
0.04944500504540868,0.5306122448979592,0.5830018346567404
0.049613185334678775,0.5322033898305085,0.5828592772875876
0.04978136562394887,0.5337837837837838,0.5827585229113481
0.04994954591321897,0.531986531986532,0.5827343318639389
0.05011772620248907,0.5335570469798657,0.5826388992784984
0.050285906491759166,0.5317725752508361,0.582638523122649
0.050454086781029264,0.53,0.5826278641609556
0.05062226707029936,0.5282392026578073,0.5826108993142894
0.05079044735956946,0.5298013245033113,0.5825785962871067
0.05095862764883956,0.528052805280528,0.5824447493750251
0.051126807938109656,0.5296052631578947,0.5824207938841214
0.051294988227379754,0.5278688524590164,0.5823122860014164
0.05146316851664985,0.5261437908496732,0.5823011424226029
0.05163134880591995,0.5276872964169381,0.5822324192034675
0.05179952909519004,0.5292207792207793,0.582207664725886
0.05196770938446014,0.5307443365695793,0.5821602004811575
0.052135889673730236,0.5290322580645161,0.5821407017699222
0.052304069963000334,0.5273311897106109,0.582097507541073
0.05247225025227043,0.5288461538461539,0.5818997116946426
0.05264043054154053,0.5303514376996805,0.5817591240870639
0.05280861083081063,0.5318471337579618,0.5817292589978338
0.052976791120080725,0.5333333333333333,0.581686079227579
0.05314497140935082,0.5316455696202531,0.5816452696054757
0.05331315169862092,0.5299684542586751,0.5816251124430366
0.05348133198789102,0.5314465408805031,0.5813127838940068
0.05364951227716112,0.5329153605015674,0.5812390320776866
0.053817692566431215,0.534375,0.5811563569930353
0.05398587285570131,0.5358255451713395,0.5811448626727423
0.05415405314497141,0.5372670807453416,0.5811135993168441
0.05432223343424151,0.5356037151702786,0.5811040038051832
0.054490413723511606,0.5370370370370371,0.5810967862048044
0.054658594012781704,0.5384615384615384,0.5810479909685489
0.0548267743020518,0.5398773006134969,0.5809951603046415
0.0549949545913219,0.5382262996941896,0.580970858739456
0.055163134880592,0.5396341463414634,0.5809679177260784
0.055331315169862096,0.5379939209726444,0.580964713080622
0.055499495459132187,0.5393939393939394,0.5808969811664018
0.055667675748402284,0.5377643504531722,0.5808250785554251
0.05583585603767238,0.5391566265060241,0.5808047536741562
0.05600403632694248,0.5405405405405406,0.5807655902002434
0.05617221661621258,0.5419161676646707,0.5807358397805074
0.056340396905482676,0.5432835820895522,0.5807206796906333
0.056508577194752774,0.5446428571428571,0.5807200900639957
0.05667675748402287,0.5459940652818991,0.5806521657636127
0.05684493777329297,0.5473372781065089,0.5806468745527058
0.05701311806256307,0.5457227138643068,0.5806312592993912
0.057181298351833165,0.5470588235294118,0.5806299991756922
0.05734947864110326,0.5483870967741935,0.5806177042950709
0.05751765893037336,0.5467836257309941,0.5806157557298159
0.05768583921964346,0.5481049562682215,0.5805905668252536
0.05785401950891356,0.5465116279069767,0.5805856268901829
0.058022199798183655,0.5478260869565217,0.5805764116814807
0.05819038008745375,0.5491329479768786,0.580544984880345
0.05835856037672385,0.5504322766570605,0.5805395491158629
0.05852674066599395,0.5488505747126436,0.5805210302822075
0.058694920955264046,0.5501432664756447,0.5804875287758692
0.058863101244534144,0.5485714285714286,0.5804464276070415
0.059031281533804235,0.5470085470085471,0.5804259796722513
0.05919946182307433,0.5482954545454546,0.5803591019861845
0.05936764211234443,0.5495750708215298,0.5803446776427398
0.05953582240161453,0.5508474576271186,0.5802578608125697
0.059704002690884626,0.5521126760563381,0.5801893925150037
0.059872182980154724,0.550561797752809,0.5800801387953801
0.06004036326942482,0.5490196078431373,0.5799908060634275
0.06020854355869492,0.547486033519553,0.5799511752972624
0.06037672384796502,0.5487465181058496,0.579934721457808
0.060544904137235116,0.5472222222222223,0.5798992863413027
